user_id,churn_probability,risk_level
user_cd0c37a4,1.0,High Risk
user_cd139d06,1.0,High Risk
user_cd1b5ab2,1.0,High Risk
user_cd1c9e40,1.0,High Risk
user_cd22492b,1.0,High Risk
user_cd23a321,1.0,High Risk
user_cd296e92,0.9560881873550348,High Risk
user_cd343827,1.0,High Risk
user_cd397e91,1.0,High Risk
user_cd4159fc,1.0,High Risk
user_cd48733c,1.0,High Risk
user_cd4b0801,1.0,High Risk
user_cd4e59db,0.9934785579823852,High Risk
user_cd4ef778,1.0,High Risk
user_cd6cb237,0.9154347851483358,High Risk
user_cd6cc58a,1.0,High Risk
user_cd744d0a,1.0,High Risk
user_cd784d82,1.0,High Risk
user_cd88badb,1.0,High Risk
user_cd8a3c57,1.0,High Risk
user_cd8bebd2,1.0,High Risk
user_cd8c9b45,1.0,High Risk
user_cd93cf08,1.0,High Risk
user_cd94caba,1.0,High Risk
user_cd986f63,1.0,High Risk
user_cd9bb09c,1.0,High Risk
user_cd9cf79f,1.0,High Risk
user_cda2d56a,1.0,High Risk
user_cda514c8,1.0,High Risk
user_cdac2277,1.0,High Risk
user_cdac6eec,0.941074738546844,High Risk
user_cdae7022,1.0,High Risk
user_cdb7e856,1.0,High Risk
user_cdc07ab1,1.0,High Risk
user_cdcd6e67,0.9776440761072192,High Risk
user_cdda767b,1.0,High Risk
user_cddbdccb,1.0,High Risk
user_cddf0718,1.0,High Risk
user_cde37378,1.0,High Risk
user_cdf8a2c1,0.00026756470067244707,Low Risk
user_cdfbd49f,1.0,High Risk
user_ce0210c1,1.0,High Risk
user_ce0801be,1.0,High Risk
user_ce0b0b51,1.0,High Risk
user_ce10f3f7,1.0,High Risk
user_ce13fbb1,0.9911018658598084,High Risk
user_ce2401fc,0.980415916284054,High Risk
user_ce2b1835,1.0,High Risk
user_ce2f65e4,1.0,High Risk
user_ce32d404,1.0,High Risk
user_ce33b3c2,1.0,High Risk
user_ce34bdfd,1.0,High Risk
user_ce35606b,1.0,High Risk
user_ce40385d,0.956956714097672,High Risk
user_ce405df6,1.0,High Risk
user_ce440d28,1.0,High Risk
user_ce49cdf9,1.0,High Risk
user_ce5045d3,1.0,High Risk
user_ce52519d,0.957590843133139,High Risk
user_ce798899,0.018590658599963224,Low Risk
user_ce7e65e8,0.9752895078750159,High Risk
user_ce815cc1,0.9773774006505205,High Risk
user_ce87fcc7,1.0,High Risk
user_ce8cdf56,1.0,High Risk
user_ce949853,1.0,High Risk
user_ce9d16c1,1.0,High Risk
user_ce9e0ccf,1.0,High Risk
user_cea14218,1.0,High Risk
user_cea4a970,0.9953983570217759,High Risk
user_cea72857,1.0,High Risk
user_ceaf2b08,1.0,High Risk
user_ceb75362,1.0,High Risk
user_cebb6ba9,1.0,High Risk
user_cec08df3,1.0,High Risk
user_cec37bb9,1.0,High Risk
user_ced204ff,1.0,High Risk
user_ced2c8b3,0.9933270303488702,High Risk
user_ceda6556,0.9913734460120129,High Risk
user_cee8101e,1.0,High Risk
user_cee95186,1.0,High Risk
user_ceef3195,1.0,High Risk
user_ceefec4d,1.0,High Risk
user_cef5e514,1.0,High Risk
user_cef5fe53,0.0006118648576749136,Low Risk
user_cf049a10,1.0,High Risk
user_cf0ad5de,1.0,High Risk
user_cf0ea511,1.0,High Risk
user_cf18666e,1.0,High Risk
user_cf199c75,1.0,High Risk
user_cf1b63f0,1.0,High Risk
user_cf2019ca,1.0,High Risk
user_cf2710a9,1.0,High Risk
user_cf281b00,1.0,High Risk
user_cf2ad226,1.0,High Risk
user_cf2b5ccf,1.0,High Risk
user_cf2b6127,1.0,High Risk
user_cf3995bf,1.0,High Risk
user_cf3b97b5,1.0,High Risk
user_cf408dc8,1.0,High Risk
user_cf466512,1.0,High Risk
user_cf50240a,1.0,High Risk
user_cf5491a4,1.0,High Risk
user_cf5e0b3f,0.9938487014118877,High Risk
user_cf602857,0.9809212806325995,High Risk
user_cf642857,1.0,High Risk
user_cf68f777,0.0009348077623088219,Low Risk
user_cf69de29,1.0,High Risk
user_cf755cff,0.09350511746692042,Low Risk
user_cf7773e2,1.0,High Risk
user_cf82f7bc,1.0,High Risk
user_cf913036,1.0,High Risk
user_cf936659,0.981395355535935,High Risk
user_cf94c254,1.0,High Risk
user_cfaaff65,1.0,High Risk
user_cfbcd8ed,1.0,High Risk
user_cfbebdff,0.0009554318209118524,Low Risk
user_cfda4bc6,0.9909707630160789,High Risk
user_cfdb7ebd,0.9815669024992008,High Risk
user_cfddd088,1.0,High Risk
user_cfdff01c,1.0,High Risk
user_cfe121ae,1.0,High Risk
user_cfe90daf,1.0,High Risk
user_d0055f5c,1.0,High Risk
user_d00c016f,0.9723421787032811,High Risk
user_d0158e0a,0.983605955826065,High Risk
user_d0171eed,1.0,High Risk
user_d01c8ab9,1.0,High Risk
user_d0200be5,1.0,High Risk
user_d0255bd0,1.0,High Risk
user_d03227bf,0.9615013527311285,High Risk
user_d04648a3,1.0,High Risk
user_d0485250,1.0,High Risk
user_d0614eb3,1.0,High Risk
user_d061c093,0.9626832883187122,High Risk
user_d065e855,1.0,High Risk
user_d067b88b,1.0,High Risk
user_d06a3fa2,0.990773166996601,High Risk
user_d06c7e9f,1.0,High Risk
user_d06f8b89,0.9878728102264279,High Risk
user_d074d572,1.0,High Risk
user_d0781f9d,1.0,High Risk
user_d08b2956,0.0,
user_d08cf4ba,1.0,High Risk
user_d099e656,0.0,
user_d0a2c309,0.9988824321114717,High Risk
user_d0a8ce41,1.0,High Risk
user_d0c5be8b,1.0,High Risk
user_d0c68528,0.9730079942035873,High Risk
user_d0c6facc,1.0,High Risk
user_d0db5073,0.0009348077623088219,Low Risk
user_d0e16112,0.9945961258709134,High Risk
user_d0e2d272,1.0,High Risk
user_d0e760ea,0.9924392072844135,High Risk
user_d0ec0be6,1.0,High Risk
user_d0ecb4be,1.0,High Risk
user_d0ee1d9d,0.0,
user_d0fb1f83,1.0,High Risk
user_d1030406,1.0,High Risk
user_d1071c1e,1.0,High Risk
user_d10e6407,0.0,
user_d11b7d33,1.0,High Risk
user_d11bb608,1.0,High Risk
user_d11c8c91,0.9730961183352217,High Risk
user_d145127e,1.0,High Risk
user_d145eb09,0.9581731298177617,High Risk
user_d14ab0ed,1.0,High Risk
user_d14cbe02,1.0,High Risk
user_d14d767f,0.9931020328381548,High Risk
user_d15a09f3,1.0,High Risk
user_d16b89cd,0.9860583465291975,High Risk
user_d1708173,1.0,High Risk
user_d171effb,0.9854329244150236,High Risk
user_d1775e6d,1.0,High Risk
user_d178f085,1.0,High Risk
user_d18156ca,0.9901445227955037,High Risk
user_d189cfd0,1.0,High Risk
user_d18c92b0,1.0,High Risk
user_d193cc8e,1.0,High Risk
user_d194a752,1.0,High Risk
user_d19f2fe2,1.0,High Risk
user_d1a1df52,1.0,High Risk
user_d1a5b4bb,1.0,High Risk
user_d1ab8af4,1.0,High Risk
user_d1ac5205,1.0,High Risk
user_d1ad2ca3,1.0,High Risk
user_d1b6c014,0.9790799875081375,High Risk
user_d1bffa8d,1.0,High Risk
user_d1cee39c,0.9931020328381548,High Risk
user_d1cfbed5,1.0,High Risk
user_d1dd468a,1.0,High Risk
user_d1e095fb,1.0,High Risk
user_d1e33b4f,1.0,High Risk
user_d1e4deb6,0.9695031355030662,High Risk
user_d1e7d18b,1.0,High Risk
user_d1e99f96,1.0,High Risk
user_d1eb83ca,0.992805094499252,High Risk
user_d1edf644,0.9926032278348355,High Risk
user_d1f96228,1.0,High Risk
user_d1fc0137,1.0,High Risk
user_d1fcb3cb,1.0,High Risk
user_d204170f,1.0,High Risk
user_d205c35b,1.0,High Risk
user_d206811e,1.0,High Risk
user_d20a332b,1.0,High Risk
user_d216f9eb,1.0,High Risk
user_d21ad277,1.0,High Risk
user_d21dbedd,1.0,High Risk
user_d2220b29,1.0,High Risk
user_d22b73e1,1.0,High Risk
user_d2358d7d,1.0,High Risk
user_d23ae621,1.0,High Risk
user_d2401b89,1.0,High Risk
user_d2403ca7,1.0,High Risk
user_d242d63e,1.0,High Risk
user_d25801d6,1.0,High Risk
user_d25a99b4,1.0,High Risk
user_d25d7cf1,1.0,High Risk
user_d26204a3,0.9889472546258291,High Risk
user_d2707503,1.0,High Risk
user_d27786a2,0.9988824321114717,High Risk
user_d2821c4b,1.0,High Risk
user_d297f8a6,1.0,High Risk
user_d29f66cc,1.0,High Risk
user_d2aa5d17,1.0,High Risk
user_d2ad7f1c,0.0009874598413052915,Low Risk
user_d2ae1e36,1.0,High Risk
user_d2c3f634,1.0,High Risk
user_d2d47c43,0.7903433378168853,High Risk
user_d2d7c274,0.0014102166461634601,Low Risk
user_d2d8746c,1.0,High Risk
user_d2de63f2,1.0,High Risk
user_d2deab9b,1.0,High Risk
user_d2e14a98,1.0,High Risk
user_d2f12514,1.0,High Risk
user_d2f3ea07,0.9716507584540289,High Risk
user_d2f5f13f,1.0,High Risk
user_d2fcd9f8,1.0,High Risk
user_d31152e7,1.0,High Risk
user_d3143ad8,1.0,High Risk
user_d3184bf1,0.0009874598413052915,Low Risk
user_d32363fd,0.9577918959666762,High Risk
user_d32bdcfe,1.0,High Risk
user_d32d2a71,1.0,High Risk
user_d3304810,0.99,High Risk
user_d333e1ae,1.0,High Risk
user_d33545cc,1.0,High Risk
user_d3399de1,1.0,High Risk
user_d33c2b2d,1.0,High Risk
user_d33c48d2,0.9876188937951312,High Risk
user_d34496d3,1.0,High Risk
user_d35056c1,1.0,High Risk
user_d351bf3a,1.0,High Risk
user_d3571886,0.9924392072844135,High Risk
user_d358687c,1.0,High Risk
user_d35c5505,0.9945961258709134,High Risk
user_d3677b2a,1.0,High Risk
user_d36870e5,0.978270027383986,High Risk
user_d36eab6e,1.0,High Risk
user_d378669f,1.0,High Risk
user_d38151f9,1.0,High Risk
user_d38eca02,1.0,High Risk
user_d3a05c87,1.0,High Risk
user_d3a0ddfa,0.9917033031621019,High Risk
user_d3a8ecc6,1.0,High Risk
user_d3ad112c,1.0,High Risk
user_d3c05db7,1.0,High Risk
user_d3c3ec67,0.9962155495978553,High Risk
user_d3c593ba,1.0,High Risk
user_d3e13648,1.0,High Risk
user_d3edc118,0.98,High Risk
user_d3f12ecb,1.0,High Risk
user_d3f4a4b9,1.0,High Risk
user_d407599b,0.9913526096544965,High Risk
user_d40e132b,1.0,High Risk
user_d41de0df,1.0,High Risk
user_d42445cf,1.0,High Risk
user_d426e416,1.0,High Risk
user_d42897e1,1.0,High Risk
user_d42b84a0,1.0,High Risk
user_d42da31d,1.0,High Risk
user_d42deba1,1.0,High Risk
user_d435ed0b,0.9214149434821381,High Risk
user_d43a11c0,1.0,High Risk
user_d440f8b9,1.0,High Risk
user_d44582b9,0.9988824321114717,High Risk
user_d4489f7e,0.0007259647224823533,Low Risk
user_d44f30c5,0.9918901594742614,High Risk
user_d454cc01,1.0,High Risk
user_d45800d4,0.9833696134496418,High Risk
user_d458a810,0.9938114861902675,High Risk
user_d458ba2d,1.0,High Risk
user_d46352d7,1.0,High Risk
user_d4699289,1.0,High Risk
user_d4710c91,1.0,High Risk
user_d4760ffd,0.9655184899879474,High Risk
user_d476224b,1.0,High Risk
user_d47fd0c3,0.9958467694480404,High Risk
user_d4811027,1.0,High Risk
user_d490a2bd,0.9938487014118877,High Risk
user_d49c910a,1.0,High Risk
user_d4a4dd60,1.0,High Risk
user_d4a77ee5,0.922461661539563,High Risk
user_d4b7d9a9,1.0,High Risk
user_d4c136cb,0.9934785579823853,High Risk
user_d4c22067,0.9914963855421687,High Risk
user_d4c98cbe,0.0306743125726706,Low Risk
user_d4c9a132,1.0,High Risk
user_d4cbd423,1.0,High Risk
user_d4df9154,1.0,High Risk
user_d4e47fce,1.0,High Risk
user_d4e5002d,0.8683478810681808,High Risk
user_d4ec6752,1.0,High Risk
user_d4fb2fac,0.9988824321114717,High Risk
user_d4fb9e8b,0.9747607308502133,High Risk
user_d4fbde84,0.9641378221768366,High Risk
user_d505a8e4,0.9945961258709134,High Risk
user_d506be95,0.9859406874788853,High Risk
user_d5092347,1.0,High Risk
user_d520029c,1.0,High Risk
user_d5203ff5,0.9904983023259709,High Risk
user_d520e1d3,1.0,High Risk
user_d5231416,1.0,High Risk
user_d5248068,1.0,High Risk
user_d5272955,0.9106998620546146,High Risk
user_d5279036,0.9926032278348355,High Risk
user_d52b84d6,1.0,High Risk
user_d52c0a4b,0.9932087986709572,High Risk
user_d52d1029,1.0,High Risk
user_d53059c3,1.0,High Risk
user_d547f711,0.9909707630160789,High Risk
user_d548a454,0.9880015848566114,High Risk
user_d54f0d39,0.9941310493929819,High Risk
user_d5514381,0.9714991317190834,High Risk
user_d552163d,1.0,High Risk
user_d55fe3c9,0.9889472546258291,High Risk
user_d563634f,1.0,High Risk
user_d563ab72,1.0,High Risk
user_d564d88f,0.9696357146664671,High Risk
user_d56681b3,1.0,High Risk
user_d567e78d,1.0,High Risk
user_d569efe2,0.9906061170708333,High Risk
user_d57a7556,1.0,High Risk
user_d583baef,1.0,High Risk
user_d593a89b,0.9988824321114717,High Risk
user_d5982556,1.0,High Risk
user_d59e05b3,1.0,High Risk
user_d5a34b48,1.0,High Risk
user_d5b41626,1.0,High Risk
user_d5b4a797,0.8863780771075263,High Risk
user_d5b74ae1,1.0,High Risk
user_d5b9dc77,1.0,High Risk
user_d5ba0fc5,1.0,High Risk
user_d5bb77a6,1.0,High Risk
user_d5bbf8b4,1.0,High Risk
user_d5c1c1e1,1.0,High Risk
user_d5cdc910,1.0,High Risk
user_d5cedb74,1.0,High Risk
user_d5d3439e,0.024077819148439136,Low Risk
user_d5da592b,0.0,
user_d5dad670,0.9853104259569543,High Risk
user_d5e03905,0.99,High Risk
user_d5e05f00,1.0,High Risk
user_d5e19af3,1.0,High Risk
user_d5e1d8cf,0.9394654280408743,High Risk
user_d5e3175c,1.0,High Risk
user_d5e41759,1.0,High Risk
user_d5ebf830,1.0,High Risk
user_d5f2594e,0.055153501263945116,Low Risk
user_d5f34ac5,1.0,High Risk
user_d5f7505f,1.0,High Risk
user_d5fe35f3,1.0,High Risk
user_d61320f2,0.9843811733748027,High Risk
user_d62159ab,1.0,High Risk
user_d6320fa5,1.0,High Risk
user_d634bcbb,0.9688964849071406,High Risk
user_d63bcf31,0.9632472378923373,High Risk
user_d6527ffe,1.0,High Risk
user_d66344be,0.9988824321114717,High Risk
user_d66c31a6,1.0,High Risk
user_d67706da,0.960237498768499,High Risk
user_d67f4347,1.0,High Risk
user_d688af5b,1.0,High Risk
user_d69067b8,1.0,High Risk
user_d691ee1f,1.0,High Risk
user_d693a194,1.0,High Risk
user_d6967b08,0.979480994017498,High Risk
user_d69cb9bc,0.9751885162191519,High Risk
user_d6a33af2,1.0,High Risk
user_d6a47cac,1.0,High Risk
user_d6a49eed,1.0,High Risk
user_d6acd416,1.0,High Risk
user_d6b5df2c,0.9764291045308451,High Risk
user_d6bd40f7,1.0,High Risk
user_d6c627a2,1.0,High Risk
user_d6d93d49,1.0,High Risk
user_d6da7d5f,1.0,High Risk
user_d6e5c6c6,1.0,High Risk
user_d6f7908a,1.0,High Risk
user_d6fd732c,0.04231209877053858,Low Risk
user_d7086db6,1.0,High Risk
user_d7087599,0.9988824321114717,High Risk
user_d70b7891,0.9755833812874919,High Risk
user_d70c2354,0.9800612702867013,High Risk
user_d713f145,1.0,High Risk
user_d71f5b62,1.0,High Risk
user_d722691a,1.0,High Risk
user_d7227308,1.0,High Risk
user_d72b2f0c,0.981564918190275,High Risk
user_d72c9431,1.0,High Risk
user_d72e57e6,0.0004437599431337372,Low Risk
user_d736bf66,1.0,High Risk
user_d738910b,0.0268176576494616,Low Risk
user_d7413bd6,1.0,High Risk
user_d7422242,1.0,High Risk
user_d744766f,1.0,High Risk
user_d753996b,1.0,High Risk
user_d75647b6,1.0,High Risk
user_d7572c3b,0.9733475146411626,High Risk
user_d765c2a6,1.0,High Risk
user_d7826e76,0.9962155495978553,High Risk
user_d788222a,1.0,High Risk
user_d7898387,0.975294914615147,High Risk
user_d798195d,0.9391976324663247,High Risk
user_d7aa0c0b,1.0,High Risk
user_d7ac339a,0.9864164881428488,High Risk
user_d7ac94ea,1.0,High Risk
user_d7bacd5f,0.0,
user_d7bbcb11,0.9839135355444638,High Risk
user_d7c537ea,1.0,High Risk
user_d7ccdd0c,0.9357661801048477,High Risk
user_d7d7e12b,1.0,High Risk
user_d7dc20a9,1.0,High Risk
user_d7e6129d,0.8705868273446977,High Risk
user_d7f0aa38,1.0,High Risk
user_d7f18e3e,1.0,High Risk
user_d7f2f04b,1.0,High Risk
user_d7fb48d1,1.0,High Risk
user_d8002da8,0.990554068522484,High Risk
user_d80596c9,1.0,High Risk
user_d80ac6a0,1.0,High Risk
user_d80b3b97,1.0,High Risk
user_d81c61e1,1.0,High Risk
user_d81f3248,0.9878375643061895,High Risk
user_d8245f46,1.0,High Risk
user_d8336eaa,1.0,High Risk
user_d83be3a8,1.0,High Risk
user_d846494e,1.0,High Risk
user_d848265b,1.0,High Risk
user_d8500eff,1.0,High Risk
user_d8618fe7,1.0,High Risk
user_d8634ac6,1.0,High Risk
user_d8679c98,0.8862719202896634,High Risk
user_d86a74bc,1.0,High Risk
user_d86acbb5,0.9988824321114717,High Risk
user_d86c9dc3,1.0,High Risk
user_d86d784a,1.0,High Risk
user_d86e9965,0.981123536735453,High Risk
user_d8790f22,1.0,High Risk
user_d8817bbc,1.0,High Risk
user_d8889f8a,1.0,High Risk
user_d89c3d2e,1.0,High Risk
user_d89f41ae,1.0,High Risk
user_d8a9a164,1.0,High Risk
user_d8c1ecfb,1.0,High Risk
user_d8c4057b,1.0,High Risk
user_d8d13e96,1.0,High Risk
user_d8d53244,1.0,High Risk
user_d8da248b,1.0,High Risk
user_d8db77d0,1.0,High Risk
user_d8e1c287,1.0,High Risk
user_d8e1f257,1.0,High Risk
user_d8fa88b8,1.0,High Risk
user_d8fe5948,0.9876332234067102,High Risk
user_d912f44f,0.9945961258709134,High Risk
user_d9165f6d,1.0,High Risk
user_d91b9438,1.0,High Risk
user_d91ecc10,1.0,High Risk
user_d922a55b,1.0,High Risk
user_d92e6b99,1.0,High Risk
user_d933c3ca,1.0,High Risk
user_d94179db,0.01349542875067665,Low Risk
user_d941dd95,1.0,High Risk
user_d949200f,1.0,High Risk
user_d956e9f8,1.0,High Risk
user_d95783ff,1.0,High Risk
user_d958308d,0.9503000917298446,High Risk
user_d95bdf47,1.0,High Risk
user_d965da23,1.0,High Risk
user_d970e894,1.0,High Risk
user_d973b238,1.0,High Risk
user_d97497a2,1.0,High Risk
user_d974d9b9,1.0,High Risk
user_d97513f5,1.0,High Risk
user_d9776fb2,0.9202703186177,High Risk
user_d97ab026,0.988922492430399,High Risk
user_d97f32aa,1.0,High Risk
user_d984301b,1.0,High Risk
user_d9853eea,1.0,High Risk
user_d9891721,1.0,High Risk
user_d99266b6,1.0,High Risk
user_d995565c,0.9751229352301394,High Risk
user_d9974fbb,1.0,High Risk
user_d99ecdc3,0.9809554318209117,High Risk
user_d9a1ec7f,0.9786831853646103,High Risk
user_d9a5f412,1.0,High Risk
user_d9a7c6c2,0.987375811033858,High Risk
user_d9aa4ea2,0.010961349815127473,Low Risk
user_d9bf39b2,1.0,High Risk
user_d9c257ae,1.0,High Risk
user_d9c436ad,1.0,High Risk
user_d9c6b509,1.0,High Risk
user_d9cacca0,1.0,High Risk
user_d9dc472a,1.0,High Risk
user_d9e2b98d,1.0,High Risk
user_d9e56ed0,1.0,High Risk
user_d9e6049c,1.0,High Risk
user_d9eb9a37,1.0,High Risk
user_d9ec1be4,1.0,High Risk
user_d9f04684,1.0,High Risk
user_d9f44ceb,0.9250593721359928,High Risk
user_d9f7d16d,1.0,High Risk
user_d9f850d5,1.0,High Risk
user_d9fc0d58,0.9107349127401296,High Risk
user_d9fe0619,1.0,High Risk
user_d9fef91d,1.0,High Risk
user_da0e8afc,1.0,High Risk
user_da22c579,1.0,High Risk
user_da2906c1,0.9953983570217759,High Risk
user_da35316f,0.9119349889779879,High Risk
user_da3c45ba,1.0,High Risk
user_da441124,1.0,High Risk
user_da44b62e,1.0,High Risk
user_da4610f3,0.96659879931267,High Risk
user_da60b481,1.0,High Risk
user_da7232e9,1.0,High Risk
user_da7fc172,1.0,High Risk
user_da8795bb,0.9838836178043325,High Risk
user_da8d08e6,1.0,High Risk
user_da8f756e,0.0,
user_da937fe4,1.0,High Risk
user_da97615a,0.9742634181145878,High Risk
user_da9c935f,1.0,High Risk
user_daa2d9c8,0.988951862603406,High Risk
user_daacdeb9,1.0,High Risk
user_dab31b6a,1.0,High Risk
user_dabd9fff,1.0,High Risk
user_dac6baf6,1.0,High Risk
user_dace587d,1.0,High Risk
user_dadb2495,1.0,High Risk
user_daed5bac,1.0,High Risk
user_daef189a,1.0,High Risk
user_daf0d48e,1.0,High Risk
user_daf2985c,1.0,High Risk
user_dafcee91,1.0,High Risk
user_dafe4706,0.9958467694480404,High Risk
user_db00e390,1.0,High Risk
user_db02207a,0.9917033031621019,High Risk
user_db0d6c69,1.0,High Risk
user_db357a50,1.0,High Risk
user_db4b5062,0.9941310493929819,High Risk
user_db4e4ad2,0.9801607245325483,High Risk
user_db542a0b,1.0,High Risk
user_db55f7ab,1.0,High Risk
user_db5a05b8,0.9924392072844135,High Risk
user_db62408c,0.9539561051045717,High Risk
user_db671174,0.9957430639324487,High Risk
user_db7ab288,1.0,High Risk
user_db7db201,1.0,High Risk
user_db7ee60a,1.0,High Risk
user_db87060e,1.0,High Risk
user_db8e7767,1.0,High Risk
user_db945dda,1.0,High Risk
user_db962768,1.0,High Risk
user_dbab0048,1.0,High Risk
user_dbaba48b,0.9807918459419852,High Risk
user_dbac0677,0.9953983570217759,High Risk
user_dbb0fa94,1.0,High Risk
user_dbb8fd56,1.0,High Risk
user_dbbf3462,1.0,High Risk
user_dbbfe022,1.0,High Risk
user_dbd04fca,0.9988824321114717,High Risk
user_dbd07351,0.9856918609994293,High Risk
user_dbd65a6e,0.005926001212365353,Low Risk
user_dbd8cb9f,1.0,High Risk
user_dbe5bf72,1.0,High Risk
user_dbe9e3c7,1.0,High Risk
user_dbf5508a,0.19645863983500006,Low Risk
user_dbf970c2,1.0,High Risk
user_dc00c35c,0.0002142928447042381,Low Risk
user_dc0920fd,1.0,High Risk
user_dc0a81ec,1.0,High Risk
user_dc0c6828,1.0,High Risk
user_dc16d9ff,1.0,High Risk
user_dc1ce7c4,1.0,High Risk
user_dc1dc80c,0.9941310493929819,High Risk
user_dc2019c2,1.0,High Risk
user_dc225426,1.0,High Risk
user_dc232be2,1.0,High Risk
user_dc2427bb,1.0,High Risk
user_dc270931,1.0,High Risk
user_dc29a8d0,0.987829686737301,High Risk
user_dc2b72d4,1.0,High Risk
user_dc31312f,1.0,High Risk
user_dc3c6dfa,1.0,High Risk
user_dc3d707c,1.0,High Risk
user_dc442c17,1.0,High Risk
user_dc475292,1.0,High Risk
user_dc4861d6,1.0,High Risk
user_dc53a38c,0.9184575837195063,High Risk
user_dc5702cd,1.0,High Risk
user_dc6414d7,1.0,High Risk
user_dc67b87a,1.0,High Risk
user_dc89fd14,0.01305572426878159,Low Risk
user_dc90aff0,1.0,High Risk
user_dc9a81e3,1.0,High Risk
user_dca42aa7,1.0,High Risk
user_dcb129ac,1.0,High Risk
user_dcba31dd,0.9863757201206247,High Risk
user_dcbd1d6b,0.9988824321114717,High Risk
user_dcbea16c,1.0,High Risk
user_dcc30b8b,1.0,High Risk
user_dcc8a13d,0.9926032278348355,High Risk
user_dcdec2d1,1.0,High Risk
user_dcdf3c68,0.0004502859862103211,Low Risk
user_dcf4b9b7,0.9858301663100808,High Risk
user_dcf5ece8,1.0,High Risk
user_dd054d71,0.9834007817135714,High Risk
user_dd0ee20e,1.0,High Risk
user_dd1576b6,1.0,High Risk
user_dd17b248,1.0,High Risk
user_dd275f73,1.0,High Risk
user_dd35bd0e,1.0,High Risk
user_dd6eb719,1.0,High Risk
user_dd8029bd,1.0,High Risk
user_dd815f47,1.0,High Risk
user_dda18100,1.0,High Risk
user_dda4dfed,1.0,High Risk
user_ddac6305,1.0,High Risk
user_ddafff84,1.0,High Risk
user_ddb42beb,1.0,High Risk
user_ddb81e21,1.0,High Risk
user_ddb9252a,1.0,High Risk
user_ddbfd2e0,1.0,High Risk
user_ddcf2740,0.9918901594742615,High Risk
user_ddcf54c5,1.0,High Risk
user_ddd3f054,0.991303597831444,High Risk
user_ddd9498c,0.9988824321114717,High Risk
user_ddd9cc74,1.0,High Risk
user_dddcb805,1.0,High Risk
user_dde40f34,1.0,High Risk
user_dde974e8,1.0,High Risk
user_ddf35b62,1.0,High Risk
user_ddf9727c,0.9988824321114717,High Risk
user_de0265ca,1.0,High Risk
user_de0593ec,1.0,High Risk
user_de1201e2,1.0,High Risk
user_de27547e,0.9831122557566677,High Risk
user_de31cdc0,1.0,High Risk
user_de3ef8c7,0.0,
user_de414a48,1.0,High Risk
user_de4fa979,1.0,High Risk
user_de50bece,1.0,High Risk
user_de53724f,1.0,High Risk
user_de56ccb6,1.0,High Risk
user_de56f7a5,1.0,High Risk
user_de67205b,1.0,High Risk
user_de7098fb,1.0,High Risk
user_de73e0ed,1.0,High Risk
user_de7fb9d0,1.0,High Risk
user_de8a5ea6,1.0,High Risk
user_de933d67,1.0,High Risk
user_de956a7c,1.0,High Risk
user_dea35108,1.0,High Risk
user_dea774b3,1.0,High Risk
user_deb1b018,1.0,High Risk
user_deb9b3fa,0.9924392072844135,High Risk
user_deba430b,1.0,High Risk
user_dec49649,1.0,High Risk
user_dec6e3c7,1.0,High Risk
user_decbea57,1.0,High Risk
user_decdfecb,1.0,High Risk
user_ded13688,0.0002142928447042381,Low Risk
user_dedb34cf,1.0,High Risk
user_dee487a3,1.0,High Risk
user_def251d5,0.961870363778927,High Risk
user_def72cd9,1.0,High Risk
user_def8002a,1.0,High Risk
user_df0a95c8,1.0,High Risk
user_df19b734,1.0,High Risk
user_df1a84ae,1.0,High Risk
user_df2bef47,1.0,High Risk
user_df34f755,0.9914963855421687,High Risk
user_df399475,1.0,High Risk
user_df3f53ec,1.0,High Risk
user_df42a12c,1.0,High Risk
user_df4964ac,1.0,High Risk
user_df4fd83e,1.0,High Risk
user_df579f01,0.9772815686147694,High Risk
user_df5896b3,1.0,High Risk
user_df5a8475,0.9636637677719428,High Risk
user_df5cce21,0.0,
user_df5d65f3,1.0,High Risk
user_df64b5e1,1.0,High Risk
user_df678326,0.9932087986709572,High Risk
user_df67e2ad,1.0,High Risk
user_df6a4d3c,0.9634285606545151,High Risk
user_df7f6fcb,0.9717635332247937,High Risk
user_df84965b,1.0,High Risk
user_df8552bb,0.9859422367739846,High Risk
user_df8c7a79,1.0,High Risk
user_df92b1e8,1.0,High Risk
user_df941b22,0.9945961258709134,High Risk
user_df985539,1.0,High Risk
user_df9a4d17,1.0,High Risk
user_df9a9f90,1.0,High Risk
user_dfa268bf,1.0,High Risk
user_dfa9775e,1.0,High Risk
user_dfb87f68,0.0002142928447042381,Low Risk
user_dfb8aa0a,1.0,High Risk
user_dfc13c48,0.9371579549685533,High Risk
user_dfc2435d,0.9920883309046071,High Risk
user_dfc8d4f6,1.0,High Risk
user_dfcfdd28,1.0,High Risk
user_dfd01891,0.016579050512533885,Low Risk
user_dfd1bacc,0.9674223295284761,High Risk
user_dfd230b3,0.9142246060955332,High Risk
user_dfd54b88,1.0,High Risk
user_dfd6e50f,0.9988824321114717,High Risk
user_dfdbe1c2,0.0007731669966010534,Low Risk
user_dfe1a1e1,0.9595657006056539,High Risk
user_dfe90727,0.0,
user_dfec9e7a,0.9870896881390244,High Risk
user_dff8fb0e,0.0043453422376861115,Low Risk
user_dffc1014,0.9856193680034887,High Risk
user_dffd1e16,1.0,High Risk
